row_id,F_3_0,F_3_1,F_3_2,F_3_3,F_3_4,F_3_5,F_3_6,F_3_7,F_3_8,F_3_9,F_3_10,F_3_11,F_3_12,F_3_13,F_3_14,F_3_15,F_3_16,F_3_17,F_3_18,F_3_19,F_3_20,F_3_21,F_3_22,F_3_23,F_3_24
25928,2.409612,-2.130364,-0.641375,0.510281,0.879286,-0.243665,0.2432,0.302271,1.094976,0.320755,-0.581331,0.467563,-0.101288,0.465522,0.134323,1.162827,0.498143,0.155873,0.049947,0.081485,0.302392,-0.541568,0.21893,-0.681252,0.651264
25930,1.475881,0.07721,-1.856673,0.188701,1.401604,-0.063711,0.495696,0.01189,0.636947,-0.519675,-0.960195,0.232329,-1.325913,1.440434,0.215046,0.109495,-0.559977,-0.930574,0.199482,0.214816,-1.948871,-0.908569,-2.084365,0.758285,0.646229
25931,0.239454,0.139658,-0.26812,-0.599625,0.05878953697040743,-0.0010121311855005096,-0.095757,-0.902168,-0.029145,-0.348262,1.017791,-0.342513,-0.174675,0.856081,-0.485363,1.038389,-2.277346,-1.171038,-0.446713,0.938543,-0.827398,-1.607957,0.436766,0.35975,0.16172
25935,0.472084,-0.130413,-0.00256,-1.228299,0.254411,0.877695,-0.59735,0.272861,0.440513,0.19877,-0.913151,-0.152749,0.275592,-0.011127,-0.535679,-0.381945,0.103136,0.160526,-0.811678,-2.685915,-1.591644,-0.428143,-0.041293,-0.961974,-0.7767
25937,0.70324,-0.03578,0.425791,0.99799,-0.972253,0.698498,0.041311,0.894936,-0.545212,-1.477701,1.685857,-0.058498,0.004895621748353239,-0.433804,0.251592,1.612073,-0.041535,-1.658633,-0.270484,-1.64172,1.138308,0.719198,0.542191,0.087978,0.330223
25938,-0.706607,-0.509793,0.656323,-0.749143,1.50366,0.478116,-0.129072,-0.592428,-0.264259,0.986193,-0.6065,0.783811,1.427733,-0.003091,0.48613,-0.975364,0.350064,-0.806086,0.023778,-0.621657,0.043109,-0.343458,0.749316,1.348642,-0.024391
25948,-1.234358,1.370794,0.41645,-0.588636,1.246203,1.511884,-0.726378,1.219185,1.176405,0.154427,0.433289,0.986331,0.992019,0.630132,1.53364,1.500959,1.070639,0.620254,-0.058954,0.001258,-0.668837,-1.330468,-0.680251,0.530292,0.934313
25952,-1.07131,0.780978,-1.068154,1.360495,-1.383503,-0.938174,-0.353686,-0.569921,1.214833,-1.276837,1.381847,-0.010458,0.70229,-0.196122,-0.824051,0.401958,-2.674952,-0.137519,-0.21457,-0.087725,0.859381,-0.069888,-0.382685,0.112884,-0.84976
25955,1.970704,-0.652791,0.407822,0.008642567669156826,-0.460426,-0.614747,-0.072857,-0.957813,1.565364,0.340062,0.249752,-0.014484,0.819879,-0.01637322615493712,0.517594,-0.373931,0.189912,0.036773916352961206,-1.45867,0.310962,-0.749947,0.72059,1.759266,-0.269668,-0.651326
25956,0.956011,0.719287,-0.545059,0.338136,0.02511,1.496546,0.859851,1.339794,0.569634,1.147457,0.689657,-0.153024,1.106325,1.272299,1.243489,2.698472,-0.155259,-0.555589,0.527497,-0.788286,1.240736,0.359151,-1.231825,0.710811,-0.279181
25957,-0.515217,0.03156099242943235,0.252089,0.777903,1.069294,0.445056,1.12979,-1.60595,-0.725697,-0.887433,0.725011,0.505846,-0.23747,-0.121827,-0.427465,-1.4431,-0.278064,1.34651,-0.742309,0.686349,-0.053361,0.078079,-2.539765,-0.38569,2.16619
25959,0.465866,1.580852,-0.827007,-0.548085,-0.027623,-1.75286,-1.570935,-0.310432,-0.273067,0.159149,-0.806032,0.245304,-1.833766,-1.019061,-0.354082,0.721547,-0.397811,-0.131176,1.185938,1.468203,-0.496975,0.394406,0.694499,1.496198,1.462243
25961,1.879474,-0.154874,-0.823448,-0.181711,0.918404,1.012133,1.242949,0.214419,-0.456832,0.318042,-1.757156,0.139055,0.456978,-0.253266,-0.19668,0.047039,-0.016401219265970175,-0.662818,-0.096174,0.024513,2.334759,0.171743,2.164398,0.068569,-1.880595
25964,0.805077,1.786473,-2.340316,-1.069581,-1.976906,0.282704,1.576704,-0.879883,0.395355,0.095552,0.553147,1.070914,-1.004244,-1.01431,-0.436621,0.307836,1.084673,-1.575151,1.576863,-0.350282,-0.638261,0.204441,-0.950925,-0.782344,1.782395
25967,-0.506726,-1.490406,-0.753858,-0.862292,0.069065,-0.910683,-1.093013,0.254159,-1.838766,-0.554165,-1.362451,0.286986,-0.288194,-0.171851,1.60892,0.492889,0.432286,1.011702,0.73348,0.990541,-1.07646,0.328247,0.816196,0.339343,-1.494989
25968,0.320825,0.889375,0.086367,-1.626239,0.592575,-1.051608,-0.331711,0.834122,0.298688,-0.248806,0.032644,1.030793,1.175846,0.577733,0.265645,-0.111881,-0.592588,-0.172056,0.583967,1.012463,0.640539,0.081066,-0.56609,0.157628,1.336671
25971,-0.010850644432202008,-0.47208,1.474656,0.594781,-1.569284,-0.049557,-0.855631,0.688126,0.940373,-0.857318,-1.583408,-1.123866,-0.66486,-0.335879,0.818613,2.023371,-0.375192,-1.192488,-0.204759,0.978341,-0.311493,-0.268445,1.411773,0.254311,-0.212978
25975,-0.060944,-0.165979,0.747891,-1.961083,-0.746593,0.93412,1.026455,-2.916638,1.238733,0.220124,0.291384,-0.560834,1.414519,0.823907,-0.0005400520709030536,-0.015539,-0.418019,-0.577972,0.513913,0.336175,-0.682396,-0.738021,-0.448413,-1.57435,-1.160341
25979,-0.196352,1.509002,0.0006437344800237162,-0.660101,-2.045974,1.016144,1.558281,0.368464,-0.05938102626709629,1.092624,-0.916507,-0.446213,-1.349624,-0.433131,0.227921,0.061631818470962184,-0.340906,-1.379574,-1.230817,-0.585037,-0.213923,-1.107041,-0.110635,-0.276323,1.514296
25980,0.699987,-1.455526,0.42895,0.812438,1.379529,-1.051713,0.124626,-0.963674,-0.022651,-1.364308,-2.324796,-1.596656,2.12149,0.139627,-0.68751,-1.89107,0.405448,1.088355,0.254685,0.545736,-0.537967,0.715218,-2.760465,1.30306,-1.420101
25988,-1.20218,0.125806,-1.733065,-1.747372,-0.454746,-0.4461,0.615486,-1.938928,0.681063,0.605442,0.242906,0.392978,0.0327466008636746,-0.928601,-0.673655,0.343449,1.658908,0.578043,0.067127,0.885102,0.752163,-0.269401,0.356109,-1.389393,-0.678418
25990,1.832437,1.162651,1.476957,-0.648678,0.326583,0.791983,-0.835838,0.147168,0.354457,0.276307,-0.634436,2.221877,1.431934,-0.144402,-2.706007,-1.114039,-1.994638,0.31309,-1.6716,-1.810551,1.160833,-0.016687,-1.51995,-0.343468,0.894168
25994,2.032039,0.429585,0.391362,0.174167,-0.02329909260472419,-0.589782,-0.554851,0.40155,0.848392,1.65691,0.561137,-1.98442,-0.628878,-1.064369,-0.085884,-0.658062,0.025615,0.278125,0.187582,-0.574333,-0.257905,-0.413149,0.343899,-0.631499,-1.125049
25997,-0.822487,0.131597,-0.941782,-0.319281,-0.155061,0.788753,1.254271,0.002226,-1.463449,-0.017715,0.862241,-0.315991,-0.91655,0.895076,0.331835,-0.253587,-2.345238,0.052218,-1.269726,-2.114421,0.486555,-0.596309,-0.224131,0.228387,-1.077159
26002,-0.332694,0.483096,0.494155,-0.714641,-0.270477,0.17838,0.725161,1.616216,-1.033038,-0.118421,-0.692086,-0.179799,0.186681,-0.447893,0.758203,-0.766578,1.18205,0.827513,0.110777,-1.520441,0.0837533246635125,0.697032,0.025641,-0.510269,-0.020049
26004,1.287272,1.466969,-0.187602,-1.612659,-0.444498,1.565697,0.721361,0.978341,0.54425,-0.421058,-0.816916,-0.352428,-0.576484,-0.297859,0.566043,-0.993278,1.28697,0.582329,1.117223,-0.329625,1.568835,0.102166,1.902309,1.107181,2.373333
26006,-0.68205,1.358026,0.910297,-0.887138,-0.508333,1.675445,1.977723,-0.681761,0.558915,-2.030943,1.249187,-2.106417,1.056259,-2.392831,-0.363058,-1.341607,-0.98806,0.476249,1.189829,-1.596209,-1.714195,0.097343,-0.293921,-0.109925,-1.058449
26008,-0.689327,0.728421,-1.043797,-0.132656,0.53905,-0.76351,-1.050701,-0.725539,1.428128,-0.526476,0.05770074938170918,-0.145791,1.676063,1.275495,-1.392151,0.471214,1.442954,0.070833,1.312933,-2.244552,0.413724,0.55091,-0.71792,1.33579,0.994154
26009,-0.032396,-0.679713,-0.312885,-0.355749,-1.078362,-1.422825,1.105125,-1.726584,0.645847,-0.600178,-1.069986,-1.217199,0.685748,2.068639,0.334682,1.394901,-0.107381,-0.566933,-1.457992,0.915122,-0.211036,-0.09356695963675735,-0.056814,0.15559,-0.042970793667083645
26010,1.591596,-0.418615,0.816196,1.47802,0.227841,-1.817511,0.734393,0.036267,-0.87755,-1.332796,0.613341,0.185698,0.329767,-0.122204,-0.977262,-0.80643,0.443268,-0.196768,0.570235,-0.049163,-1.718972,0.204584,0.036492,-1.089819,-0.504106
26011,1.206192,-0.634722,0.377815,-0.148477,-0.659751,-2.02683,1.299401,1.921644,0.345644,-2.120456,0.193688,-0.875228,-1.326288,-1.781106,-1.149087,-2.883207,0.815889,-0.242543,1.40145,-0.83034,0.615331,0.392493,1.176334,1.071585,-1.03945
26012,-0.956617,-1.710036,-0.817894,-1.104005,-0.291023,-0.649797,1.083622,-0.473764,0.645886,0.709717,-0.004301,0.126666,-0.864871,-0.05163,-0.0010266316879868874,0.372111,0.128159,0.465457,-1.363021,0.613792,-1.704425,0.019749,0.884962,1.385927,2.412858
26015,0.8747,0.444652,-0.358285,-0.286341,-0.677934,0.346286,1.535711,-0.068578,0.296787,-0.982702,0.42345,-0.902991,-1.436119,1.292025,-0.787037,-0.092919,-1.410257,-1.813073,-0.449301,0.614103,-0.974419,0.200187,-1.006389,-0.902574,-0.762797
26018,2.745423,0.952276,0.614124,0.246558,-0.014082,-0.158593,-0.544545,-0.990736,-0.094796,0.017029,0.435839,0.45326,1.904703,-0.140419,0.826534,0.625978,-1.488601,-1.17248,-0.182712,-2.112929,1.102677,0.142015,0.635641,0.804964,0.150419
26022,-0.042609,0.379419,-0.936184,-0.12551,0.056327,-0.71203,-0.88963,-1.040185,-0.314187,0.645488,1.600414,0.099994,0.329341,-0.583673,-0.510459,0.724761,0.457213,-1.00785,0.919273,0.288528,-0.489375,1.356303,2.741746,0.065682,0.365748
26025,0.07186,-0.136603,-0.892439,-1.207903,-1.676058,-1.988171,-0.365594,0.667945,0.618381,1.2402,0.844393,-1.459268,-0.935945,0.896961,0.244123,1.098356,-0.269684,-1.007561,1.317414,-0.746554,0.227677,0.43876,0.580855,0.164668,0.632915
26027,-0.47111,1.074716,0.705533,0.797967,-1.134666,1.629356,1.538505,0.871669,0.098452,1.446764,-0.229945,2.167844,0.752445,1.156435,-1.150816,-0.112375,0.763998,0.38872,-1.965416,-2.866846,0.267742,-0.742566,-1.491759,0.463032,-0.20184
26028,0.61628,-0.848166,-0.031739,-1.137488,0.733869,-0.077158,0.257411,-0.825421,0.192633,-0.646614,0.055418,-1.133887,-1.202416,0.244971,1.061321,1.999365,0.743968,1.414673,0.05261713270317228,0.598611,2.532302,0.594771,-0.699466,1.538019,1.763112
26031,0.738848,-0.075674,0.062864,0.382473,-0.390564,0.740429,-0.791659,0.287211,-1.019196,-0.548121,-0.297148,-1.159538,0.786173,0.033219,-0.251695,0.017561,0.241357,-1.288976,-0.854167,0.634934,0.0179,0.050456,1.569913,0.295759,-0.064141
26033,-1.214124,-0.322777,-0.634553,0.181117,0.87329,1.656053,-0.742993,0.862097,-1.57361,3.199696,0.021764,0.938906,-1.644024,1.894655,0.99283,-1.501219,-0.052352,-0.353916,1.321235,0.007161,-0.644363,-0.525087,-0.980678,-1.699183,-0.524184
26039,0.295809,1.277244,0.295152,0.971503,-1.117891,0.9793,2.197153,-0.13392,1.996531,1.193269,-1.007911,1.21269,-2.216283,2.55806,-1.050936,0.125537,-0.858101,0.32267,0.194221,0.454089,-1.049374,-0.023401,0.682884,-2.689947,0.315583
26040,-1.05444,1.916051,-1.620609,0.179913,-0.172716,-1.752636,-0.04019056399060906,0.01061,0.750962,1.5552,-0.243363,-0.188309,1.332083,-1.348667,0.887075,-0.401674,0.217928,-0.369322,-0.446734,-1.93933,1.654065,-0.04765479234703459,-0.149471,-0.682212,-0.62623
26041,0.217757,1.406756,0.722665,-0.190922,0.163521,1.029184,0.583958,-0.538809,0.723499,1.226603,-1.264433,0.087831,-2.207112,0.132281,0.320619,-0.58852,-0.847957,1.485068,-0.90234,0.172742,-1.668687,1.075919,2.175691,-1.060286,0.719493
26048,0.739797,2.575582,0.253893,0.570803,1.169038,-0.308327,1.40431,-0.157254,0.241905,1.043066,-0.302395,-2.47089,0.992889,-0.300593,-0.268275,0.81066,-0.134364,-1.495336,0.870168,0.807083,-0.867796,-0.089719,-1.190325,0.278742,0.400872
26049,0.818229,2.162367,-1.017513,-1.021743,1.148655,-1.144261,0.450966,1.276275,0.113729,-0.42401,0.494796,1.072133,-0.678294,-0.564837,0.04769,-0.549763,-0.504558,-0.463767,-1.039042,-0.322315,-0.615558,0.186964,1.319566,1.042039,0.284535
26050,0.099968,-1.579187,1.310163,-0.085164,0.076861,-0.145378,-0.016836,-1.195593,-2.126089,1.323735,2.314558,-2.314794,2.173318,1.179103,2.288906,0.208831,-0.036369,-1.993879,-0.627655,0.243064,-0.03793,0.780946,0.127378,-1.305833,0.135575
26051,2.359275,-0.245889,-0.240623,-0.313776,0.727463,-1.237263,-0.344454,-1.088138,1.147048,-0.02312,-0.780914,-0.558517,-1.77383,0.252202,-0.007298202302436665,0.238817,-0.094673,-0.349926,-1.30532,-0.108835,0.40981,0.972636,0.996157,-0.696489,-0.350179
26053,1.16599,0.194094,-1.530735,0.193387,0.720068,-0.31735,-0.755007,0.195118,-0.757685,-0.634503,0.140499,0.126288,1.339545,1.43202,0.760167,-1.271114,1.507315,-0.859034,0.705425,-0.091589,-0.167834,0.277581,1.087064,-0.577564,2.543508
26055,-1.163801,2.131141,0.427547,-1.151577,0.874118,-0.580197,-0.018466935346657307,-0.191107,-1.240569,-0.14374,-0.352225,0.202028,0.613508,-0.592846,0.460994,1.806721,-0.476554,0.650791,0.772669,0.799682,1.708881,-0.97911,-0.127687,0.142319,-0.743522
26058,-1.470357,-0.29872,-0.197462,0.727271,-0.609051,-0.746738,-0.548671,1.544797,0.668385,0.653031,1.87607,0.329689,-0.955996,0.449268,0.104483,-0.835442,1.967606,-1.34112,1.075109,-0.058754,-1.099988,-0.939401,1.92706,-1.599793,2.709255
26060,-0.05566391714976527,-0.0027512824119697507,-0.175874,-2.305979,-0.952293,-0.072769,-2.793903,-0.860709,0.45296,-0.431182,-0.966751,2.085566,1.812339,0.346561,-0.869631,-0.349139,-0.304758,-1.235218,-0.388846,-0.177572,-0.573989,-0.265678,0.070715,-0.134315,0.089405
26062,1.721228,0.841907,1.006584,1.156537,1.359585,-0.943212,0.04941,-0.438568,1.363054,-1.203134,0.423677,-0.163924,-0.353913,1.94282,0.118057,0.755737,0.128526,0.168075,-0.372332,-2.239307,-1.344482,0.140311,0.630805,-0.09185,1.816334
26063,-1.314587,-1.38762,-1.027697,-0.653619,1.346979,1.996676,0.484824,0.538231,-1.527995,1.101045,-0.770295,0.160797,0.693281,-0.033284,-0.39277,1.228148,-0.760726,-0.07021648058278242,-0.198467,-1.357955,-0.364849,0.553285,-1.209067,1.284029,-0.033358
26064,0.053021,0.815021,0.979911,0.520707,-2.289944,-0.937488,-1.067965,-1.792648,-0.867811,0.717878,-0.009918683171129584,0.343185,1.354936,1.620371,0.625255,0.36888,0.14862,0.877793,1.03596,0.143665,-0.375359,-0.35704,-1.229956,0.912924,-0.170655
26065,0.581327,0.354832,0.565,-0.137925,1.502771,2.595501,1.164152,-1.656537,-0.048709,0.087103,0.799954,0.128868,0.476422,0.871682,-0.546297,0.142454,-1.177676,-0.782038,-0.472666,0.934496,-1.055343,-1.033609,0.671089,-0.962655,0.835355
26066,-0.703414,0.257458,-0.245415,1.923822,-1.572975,-0.851833,-0.167365,0.336,-0.653482,0.682222,0.73428,-0.61997,0.848486,-0.431062,0.169544,0.062892,1.639053,-0.086048,0.079135,0.317082,-0.307567,0.217581,-0.482143,-1.764881,-1.148631
26067,0.073097,0.617673,0.322111,0.685901,-1.901986,-2.066045,0.115733,-0.451066,0.980847,2.151469,0.288609,0.648415,0.00033895303154215123,0.88648,0.455875,0.830501,-0.02787,-0.839917,-0.15856,-1.853631,-0.524479,-0.172937,-1.068744,1.389559,1.962089
26069,0.354271,0.111921,1.48388,0.400432,-0.2631,0.762315,0.284651,-0.421465,-1.115009,-0.387194,-1.282239,-0.750656,0.047375,-0.486621,0.407316,2.319293,0.127852,-2.03474,-0.323895,0.530163,1.296583,-0.160419,-0.009540848907052412,0.832928,-0.435049
26070,-0.466331,0.615446,-0.217231,1.195203,-0.912559,1.336593,0.484513,1.618622,-1.283439,1.952328,0.819834,-0.331384,-0.943826,-1.269182,-1.356931,0.08583000582194487,2.285185,0.073358,0.957382,0.664771,-0.160589,0.935146,-1.403995,0.035298,0.364823
26073,1.012473,2.983103,-0.02420530550362741,-0.617187,-0.552219,-1.29783,0.947135,-1.049716,2.47308,1.269288,-0.718721,0.692029,-0.580183,0.70911,-0.413688,1.309339,1.194706,1.170298,-0.577557,1.189802,0.228974,0.505676,0.153561,0.392102,-1.281454
26075,0.013299,0.187046,-0.180017,-0.615708,0.143687,-0.540962,-0.416634,1.240165,-0.877419,1.127294,0.862162,0.713283,0.788844,-0.534473,0.40775,-0.892249,1.507242,1.012724,0.297819,1.03252,1.121778,0.14477,1.364149,-1.078948,-1.13763
26077,-0.164207,0.974038,0.590923,1.075961,-0.30748,1.403336,-0.647016,-0.89838,0.098437,0.04694503304196195,0.37007,0.466492,1.07468,-0.473255,2.269276,0.311776,-0.045067,-1.702574,-0.507844,-0.501342,-0.274307,-0.618644,-1.337915,-0.016956,-0.520856
26081,-1.249554,-0.445593,-0.204821,0.995106,-2.197873,0.415392,1.745399,-0.205905,0.870747,-0.150787,-0.560963,-0.049391,0.23036,0.870286,0.253075,-0.320404,-0.527951,-0.221984,1.689632,0.183276,-1.798136,0.812054,0.158844,-0.705371,0.291061
26082,1.410047,-0.364352,-1.199526,0.014849,-1.067712,-0.659715,0.438506,-0.517832,-1.766168,0.412647,-0.028657,-1.263837,-0.101568,0.391463,-0.843919,-0.134972,0.216914,0.795053,-0.922138,-2.657764,-0.43715,-0.608164,1.101163,-1.975772,0.299362
26084,0.235426,-1.439235,-1.627274,-0.778197,-1.432747,-0.228504,-0.657877,0.164702,0.465601,1.130933,-0.643666,-0.736088,-0.987099,1.568541,-1.706222,0.06894488927880978,-0.399649,-0.475907,0.611956,-1.87316,-1.106357,-0.509622,1.218331,1.285501,-2.130512
26086,-0.765401,0.003248,0.071389,-0.408194,1.166774,1.512212,0.392448,0.723298,2.817265,0.796857,0.776303,0.424062,2.828059,-0.763907,-2.118975,-0.356842,-1.658331,-0.188115,1.77458,0.592754,0.083033,-0.250148,0.106835,0.46552,-1.233685
26090,0.118221,0.697053,0.832226,-1.334586,1.155151,2.25512,0.2427,0.553068,-1.869184,0.339323,0.570629,-0.462534,1.017173,-0.757029,-1.750673,-0.193815,0.975612,-1.867627,-0.724228,-0.560676,0.308897,0.385501,-2.892208,-0.430346,1.26901
26091,1.230175,0.128722,1.638028,-0.04406199264655934,-0.37944,-1.603074,-0.02234,-0.285094,0.031666,1.725881,-2.187836,0.259415,-1.346484,-0.477245,0.258159,0.082181,-0.874233,0.767196,1.009738,-0.016198,0.676153,-0.504083,-0.23683,2.431541,-0.05338488191989291
26094,2.3203,1.512016,0.179162,-0.082139,1.135541,0.720542,0.823743,-0.019794,-0.158751,0.051222,-1.850196,1.484853,0.151549,0.282728,-0.159938,-1.127138,-1.326588,1.692043,1.04829,-0.551807,-0.205234,0.620806,-0.051266,2.08682,-1.247974
26095,-0.211228,2.054204,1.047299,0.118724,-1.212778,0.796424,0.863947,-1.827724,-0.266089,1.395533,0.599974,-2.091581,-1.959928,0.053102,0.410369,-0.123767,-0.443652,0.543231,0.389542,0.090253,0.654708,-0.522924,1.152521,0.729465,0.208176
26096,-0.960694,0.720799,0.439864,-0.615063,-0.11797545605894809,0.449285,-0.734705,0.411369,0.135379,-0.436915,0.104945,1.046523,-0.580752,-1.021889,-1.033037,0.761402,-1.384117,1.408421,-0.323904,-2.403808,1.080872,-0.449053,-0.442565,-1.094835,2.414758
26102,0.293211,-0.834045,-0.951133,0.469243,0.093523,0.424777,0.564723,-0.521514,-0.309845,1.296017,1.329558,-1.440786,0.212734,-0.854509,0.00148,-0.448056,-0.139293,-1.314255,2.499886,0.610545,-0.344145,-0.567653,0.929113,-0.106013,-0.80801
26105,-1.56527,-1.409059,-0.305409,-0.267807,0.222425,-0.707778,0.581778,1.523109,1.227707,-0.844739,-0.972569,1.207084,-0.472862,0.015394,-0.763729,0.053371,-1.707565,1.795079,1.335469,0.512534,0.608726,-0.382522,-0.11999,0.39575,-0.295128
26106,-0.819057,0.814477,1.061824,-0.152951,1.73456,0.917695,0.032637,1.191403,0.457311,1.593531,-0.725672,1.295022,-1.203112,0.531892,0.71272,-0.016599,0.885321,-0.230839,0.925104,-0.396884,1.084814,-0.103985,-0.381571,0.160145,0.201815
26107,0.801535,-0.748962,1.810635,0.1271,1.016421,1.228408,0.926654,-1.041228,0.04507,-0.110063,0.061459,-2.35116,1.038233,-0.443514,-0.404959,0.145713,-1.04204,-0.634734,1.255101,-1.048151,-1.226103,-0.549597,0.24068,-0.523012,-0.027082
26110,-0.351567,-1.7932,0.82252,-0.280478,-0.826116,1.443924,0.958933,-0.53737,-1.537812,0.508197,0.875104,0.591229,-1.31317,-0.508909,-0.614849,-0.827377,-0.676127,-2.041982,-0.090499,-0.574587,-0.082789,-0.185051,-1.09295,-2.558818,-0.667646
26111,-0.69279,-0.521091,-0.287349,-0.872463,-0.459436,0.537546,1.295179,-1.104167,0.37791,0.120578,0.377884,0.039362,1.962424,1.386756,0.189648,1.325188,-2.175268,-0.974105,-2.299458,-0.267096,1.031362,1.106484,-0.120198,-1.323202,3.376935
26112,-1.001476,0.075374,1.304694,0.896625,-0.057973,-0.435129,1.381692,0.87931,-1.642867,0.506478,-0.071424,0.908543,0.705383,0.70376,0.528348,0.291276,-0.318828,-0.695634,-0.649269,-1.414281,1.207818,-0.230283,1.836623,0.091998,-1.719716
26115,1.212535,1.138111,-0.916063,-0.732458,1.230779,1.830276,1.349089,0.123651,-0.269899,-2.04154,-0.403861,0.0761,0.229627,-1.578315,0.835834,-0.656493,-1.335432,1.112267,-0.605925,-0.52104,0.479533,0.552875,0.844522,-1.077671,1.352418
26123,-0.711402,0.712794,0.759207,-0.029808716897749915,1.938571,0.080041,-0.766627,1.476023,-0.88159,-0.224274,-1.27722,0.078334,1.48307,0.721461,-0.554548,3.002835,1.059654,0.062835,0.193016,0.0603,0.771123,-0.316299,0.913026,0.006989,0.34891
26124,1.305876,0.570087,0.030363,-0.477771,0.05736,0.145718,-1.65726,0.125708,-0.110985,-0.711943,-0.333579,1.967387,-0.46654,-1.533241,0.43975,0.684653,0.698043,-0.43633,-0.316243,0.201347,1.191628,0.914102,-1.177021,-0.709244,0.271728
26126,0.929787,-1.316275,-1.233708,-0.241473,1.208078,0.64522,-0.409394,-1.200499,-0.658191,0.103759,-0.03077782581771678,1.75386,1.436299,-1.082133,1.780193,1.21964,-1.065541,0.366307,-1.076547,-0.026436,-0.943989,-1.717421,0.463914,-0.399592,-0.958143
26130,-0.151614,-0.321175,2.032434,-0.576386,0.586742,0.284928,-1.484309,-1.068543,-0.514742,2.253122,-0.435566,1.636345,0.515009,1.063149,-0.054224,0.785955,-1.52817,-0.225117,-2.926036,0.068951,0.386463,-0.06679655375190595,0.343706,0.502127,-0.006940317868611744
26131,-1.974909,-0.280312,-2.215893,0.207516,0.028215,-0.258303,0.492339,0.622114,0.029468,-2.055791,1.786259,0.371425,-0.800054,1.297516,0.558058,-1.394038,1.473561,-0.622067,0.304493,-0.250016,-1.304554,0.193952,0.59145,-0.925696,0.442276
26132,2.752607,1.537552,-1.039207,-2.218653,0.508955,0.72418,0.161759,-2.971416,0.018856,1.004527,-0.389179,-0.226505,-1.493981,-0.748541,-0.64928,1.566601,-0.366929,0.031869,-0.450862,-0.261892,-0.479491,0.535465,0.570805,1.164627,-1.11207
26136,-0.085881,-1.479365,-0.105636,-0.024386,0.813804,-1.050357,0.961133,0.830874,0.976745,1.310201,-2.468685,0.021208,0.746613,-0.473053,-0.116102,-0.622925,-0.862078,-0.890111,-2.396456,-0.048504,-2.656286,-0.158749,0.131493,1.434176,0.744324
26139,0.466114,0.126143,-0.938923,0.971445,0.0701485922738593,0.428647,-1.496534,-0.091168,1.260087,-0.19055,0.491742,0.845706,0.206248,0.54913,-0.0879,-1.869672,1.139903,-1.42513,-0.915768,0.030971,0.818863,-0.73853,1.700142,-0.553447,1.718212
26141,-0.900364,-0.408412,0.270968,-0.212768,-0.584683,0.9813,-0.817262,-0.295005,-3.298635,-0.656565,1.548863,1.002592,-1.099342,-0.388056,1.399542,-1.162601,1.436296,0.932587,0.506039,-0.404903,0.785254,-0.541624,0.806009,0.545782,0.185195
26144,-1.351132,-0.98411,0.533605,0.810922,-0.30772,-0.535486,0.419675,0.150203,-2.318744,-0.580363,-1.844108,0.11252,0.205338,-2.128999,-0.139306,-0.020933,-0.38782,0.350659,-0.403232,0.529746,2.413821,1.402043,0.233442,1.154028,0.825409
26145,-0.673513,-0.756361,0.095946,0.131601,-0.21014,0.459056,-0.209796,1.648169,-0.617018,0.34091,-0.518177,0.704351,-2.124115,1.332975,-3.386104,-0.492171,1.905331,0.167206,-0.170068,0.441934,0.808137,1.153709,1.142207,1.096304,-0.352932
26152,-0.09279403952280663,-0.667918,-0.735685,-0.764749,-0.514185,-0.775296,-0.058711,-0.751133,-0.465039,-1.063676,-0.4945,0.925848,0.473716,1.324924,0.596723,-0.635327,2.105811,-1.593994,0.325722,-0.65888,0.073018,0.089366,-0.605499,1.249768,-0.768756
26156,-0.124134,-0.570856,0.1393,0.352655,-0.081705,1.288287,0.414569,-0.07639,-1.170273,-0.639728,0.975504,0.749695,0.303023,-0.097707,1.31449,-0.524381,-0.887077,-0.210926,0.5678,-0.506037,-0.395235,-0.137228,1.498444,1.61678,0.693465
26157,-0.045428,1.374109,-0.585429,1.012997,0.245774,-1.270643,-1.322479,-0.967497,0.273793,-0.092556,0.51142,0.314647,-0.286355,1.233766,0.666938,-1.457773,-0.371762,0.629691,1.375999,0.420396,-1.547894,0.61824,-2.222948,-0.425069,-0.519599
26158,-0.773002,0.663575,0.041851,-1.091952,0.324011,0.732399,0.508516,0.120734,-0.51626,0.770338,-0.785654,-1.428257,0.180784,1.734904,-0.137831,1.559868,1.77859,-1.097088,-0.672746,0.620687,-0.842292,-0.506834,-0.476681,0.548154,1.322489
26159,0.314535,-0.121679,0.824117,-0.349856,-0.018904939314616957,-0.936573,-1.129229,0.677674,-0.660018,-1.047746,2.031716,-0.98523,1.0158,0.879999,1.139142,-0.697307,0.086812,-0.713822,-0.300837,0.945575,0.212481,0.470387,-0.816795,-0.912615,0.157917
26162,0.307127,-0.092157,0.438959,0.246537,-0.957519,-0.622828,0.841984,0.301308,0.81682,-2.690786,1.146772,-0.267093,0.408354,-0.71946,-0.243247,0.41742,1.02846,-1.535978,1.204129,0.128685,-1.042979,1.111596,0.498187,1.101936,-0.325712
26173,1.587491,1.267039,2.004185,0.454809,0.098907,1.331929,0.673889,-1.392068,-1.076584,0.13527,-0.04282421498568273,0.032319388124535844,-0.312226,-0.257583,-0.387506,0.328829,-0.136704,-0.273324,-3.0302,0.843354,0.209613,0.15762,-1.062422,-0.542179,-0.768608
